"","MSigDBpathways2.stat","MSigDBpathways2.pval","MSigDBpathways2.p.adj","MSigDBpathways2.num.genes","MSigDBpathways2.gene.vals"
"MORF_ERCC2",0.00367153029198963,0.901852516580528,0.99765157706311,95,"GLE1:7, WDR62:337, CSTF3:473, PARVB:710, RASSF1:823, OARD1:831, GRIP2:860, PSMF1:1205, NEK9:1729, MGAT1:1804, LEPROTL1:2216, AMFR:2320, RFC1:2362, CPSF4:2544, BTD:2619, DENND4A:2653, AGPS:2928, PPP5C:3007, MRE11:3880, TAF5L:4113, NFYB:4171, INPP5E:4254, SLC30A3:4325, GSK3B:5087, CLPX:5120, TPR:5134, INTS10:5163, GRIK5:5213, TAF2:5292, KLHL18:5341, PIGF:5610, EXTL3:5792, SPEF1:5885, PIK3CB:6029, BAHD1:6094, TBC1D22A:6469, ITIH4:6635, ZNF592:6760, PEX6:6828, PAXIP1:6931, MPST:7365, PCGF1:7390, SEC31A:7628, ZNF500:7663, RERE:7712, DNAJC7:7896, CHD3:8062, SLC24A1:8081, PAX9:8333, TLN2:8453, ERCC2:8505, PRELID3A:8609, PLIN3:8798, PAX8:8974, FRYL:9083, MFN2:9199, PIGB:9208, GPATCH8:9220, EIF5B:9387, IRF2:9529, KIAA0586:9885, SLC25A11:10149, JRK:10425, KRT33A:10557, SSTR5:11095, NKRF:11131, MC2R:11136, DDB1:11375, TMEM94:11554, LAIR1:11593, B4GALT3:11734, FDXR:11812, TTI1:11914, DOK1:11927, PLEKHB1:12015, RBBP8:12277, SFSWAP:12289, SIK3:12514, TRIM27:12626, P4HA1:12632, CLP1:12743, IMPA1:13183, DPT:13229, NFRKB:13458, NUMB:13508, MUTYH:13752, ATRX:13775, CHD9:13864, BPHL:13939, SH2B1:13999, HNRNPL:14171, PIGR:15203, CDK13:15282, CAMK2G:15418, SCAMP1:15994"
"MORF_ERCC4",-0.000787368571063318,0.965096394119962,0.99765157706311,265,"EXOC4:33, SCN7A:115, SCAMP1:116, SPA17:141, FOSL1:229, PPP1R1A:230, CLCN3:236, CDC73:265, EXOC6B:312, BRCA1:323, ERC1:337, GTSE1:366, PLPPR4:457, PDPN:532, NRTN:554, ATXN3:627, ATF2:768, FAS:782, ITIH1:799, MAGEA8:879, ABCB9:980, SPATA2:1033, CCR3:1108, PAX7:1258, TRIO:1361, CHRNB4:1401, RUFY3:1651, PIK3C2A:1791, IL11RA:1901, NXPE3:1963, TANC2:1970, PDE4D:2084, GABRB2:2098, TMEM26:2179, COX6A2:2189, PHF10:2292, AFF2:2314, POU6F2:2327, GJB5:2352, PTPRB:2363, GNG4:2436, ZBTB40:2523, ADAM20:2708, PDCD1:2744, PDE4A:2769, MAP2:2808, GRIK1:2865, SLC26A4:2874, COL19A1:2886, MSL3:2929, MC5R:2952, HOXC11:2988, ZNF202:3092, DMD:3110, ACKR1:3124, MPZL1:3267, CPB2:3290, FBXL4:3385, JADE3:3488, IQCK:3502, CDH4:3507, PCDHGB7:3516, SLC15A1:3522, ZNF133:3582, KRR1:3710, PHLDB1:3757, FSHR:3767, NTNG2:3876, PTPN20:3934, GCA:3937, FGF18:4011, AQP7:4062, SLC46A3:4084, PLEKHB1:4095, HCRTR2:4123, FGF2:4132, RB1CC1:4324, BCL2L11:4443, SIX6:4527, BNIP1:4533, KNG1:4650, MEOX2:4831, CASP10:4846, S100A5:4984, VSTM4:5005, R3HCC1L:5070, CYP11A1:5073, RGS7:5365, DOCK1:5376, OPLAH:5433, ENTPD3:5461, USP46:5470, SURF2:5499, KRT33A:5553, CAMK4:5566, GUCY2F:5589, IFT27:5723, NR1I2:5912, PAPPA2:5918, PLA2R1:6026, CACNB1:6045, LPGAT1:6187, SLC4A3:6191, TBX19:6263, IL16:6418, NDP:6458, PHOX2B:6521, BMP10:6724, KCNJ6:6814, PAX6:6837, EN2:6852, LGI1:6963, JRKL:7079, CFH:7100, NR3C2:7104, VKORC1:7210, CDYL:7214, ASB4:7320, SIM2:7336, PRIM2:7376, SGPL1:7402, PPP2R5B:7425, NPAS2:7436, HABP4:7486, PRELID3A:7501, TRIM24:7504, MAP2K7:7529, NOVA1:7553, STARD5:7695, PAX9:7777, HTR3A:7925, DRC3:7988, TSSK2:7994, MFN1:8005, CXCL5:8020, ITIH3:8033, DBT:8119, RPS6KA5:8210, TIE1:8267, DRD1:8364, ZNF500:8447, KDR:8501, ITGBL1:8502, FZD5:8691, HSD3B2:8695, DNAJC16:8784, CPEB3:8850, PGM3:9114, KRT34:9115, PAXIP1:9179, ST8SIA1:9185, ZNF266:9278, EPHB2:9351, SLC33A1:9442, AMOT:9490, CYP2E1:9535, COL8A1:9555, PKP1:9609, TBC1D22A:9641, SLC17A3:9746, MAPT:9780, FUT1:9800, ADAMTSL3:10077, PIK3CB:10081, FIG4:10110, POLR2K:10254, GABRA1:10272, RREB1:10361, ABCB10:10433, STAC:10485, ADCY3:10487, KRT86:10568, TFDP2:10636, IPO9:10780, WBP4:10882, CD8A:10890, GRIK5:10897, GPR15:10944, ZNF157:11042, PPM1E:11046, PRKCA:11065, CRHR1:11096, POFUT2:11183, SULT2B1:11322, SLC16A5:11347, IVL:11400, ERCC4:11558, EDIL3:11683, CADM4:11689, AMMECR1:11733, PDE6A:11935, MAGI1:11962, TENM4:12000, SLC6A2:12085, SLC18A1:12178, RAD51D:12236, NMT2:12257, ABCB1:12341, ZP2:12356, SUPT3H:12376, LECT2:12429, CYP2D6:12472, ULK2:12502, MDM2:12611, NOTCH4:12632, OPRL1:12723, MAP3K1:12724, ZNF200:12857, SLC4A8:12861, GPR19:12916, GCM1:12956, ABO:12977, APOBEC1:13032, FRY:13050, NR0B2:13066, F2RL3:13108, PVR:13194, UPK1A:13242, ATP6V0A2:13381, CYP4F2:13480, MSH3:13481, LTBP4:13532, SYNJ2:13676, KCNA5:13704, BRD4:13709, PCM1:13730, C1orf216:13735, HOXD4:13755, GNPAT:13769, CCL16:13787, COL14A1:13816, CTRL:13907, MON2:13998, NOS2:14014, COLGALT2:14082, CACNA2D1:14174, COQ7:14200, NRP2:14217, SULT4A1:14230, NPFF:14260, NF1:14339, RYR3:14364, GPLD1:14481, SLC22A6:14650, RUNX2:14708, ISL1:14725, NFAT5:14913, ARL3:14929, SYT5:14978, RORB:15016, CEP162:15053, IL13:15114, PPP1R12B:15218, MLLT10:15235, NR2F1:15281, ABCC8:15326, MYT1:15522, SERPINA4:15539, RXRG:15561, POU6F1:15577, ZBTB14:15912, HNF1A:15984, SGCD:16008, ATP8B1:16035, GLE1:16103"
"MORF_ERH",0.0183479482269937,0.546309664570732,0.99765157706311,91,"PSMA4:70, PCNA:403, HNRNPC:472, HPRT1:587, RAN:673, YWHAQ:953, BZW1:962, YY1:1120, EIF4H:1183, PSMB3:1261, CCT2:1445, ACP1:1633, SNRPB:1791, SNRPD2:1984, NCL:2026, PSMB1:2073, PUF60:2349, UQCRB:2583, CALM2:2622, UTP18:2762, CDC123:2952, DRG1:2967, EIF4A1:3030, HAX1:3050, YWHAB:3316, STOML2:3342, SUMO2:3630, EIF3K:3888, PDCD6:4423, COX4I1:4458, HNRNPUL1:4623, TRIM28:4929, DYNLL1:5386, COPS5:5631, COX7B:5776, XRCC6:5947, RALY:6014, C1QBP:6062, CBX3:6104, PARK7:6182, RNPS1:6240, HDAC1:6442, PSMB4:6553, BANF1:6621, PRDX1:6705, SRP9:6813, SNRPG:7285, HSP90AA1:7389, SRSF9:7479, NDUFA2:7602, UBE2I:7673, GDI2:7850, GANAB:7884, UQCRFS1:7887, NDUFAB1:7959, CYC1:8089, COX6A1:9009, EEF1E1:9180, NDUFS3:9780, YWHAZ:10312, COX6B1:10393, RHEB:10731, HSPD1:11113, PHB2:11649, MDH1:11717, JTB:12145, UQCRH:12479, DDX49:12863, STRAP:12922, STARD7:12999, POLR2I:13012, SOD1:13105, TUFM:13717, CNBP:13849, PRMT1:14152, PSMD8:14428, EIF3C:14643, SLC25A3:14722, DEK:14880, ACLY:14920, SNRPB2:14927, PSMC1:15049, UBA2:15129, POLR2G:15463, NDUFA1:15469, ERH:15495, CCT3:15672, COX5B:15777, SET:15952, PSMB7:15972, CCT7:16091"
"MORF_ESPL1",0.054222172142094,0.176826338994841,0.930032416255532,52,"BUB1B:50, BUB1:288, HNRNPD:449, MCM2:505, TFDP1:745, TYMS:844, SNRPA:1012, HNRNPA2B1:1095, PLK1:1618, DNMT1:2097, BUB3:2217, HNRNPAB:2639, ESPL1:2657, FUS:2867, PRPS2:3919, PTGES3:4011, PPM1G:4387, RRM1:4528, FEN1:4913, TRIM28:4929, TARDBP:5411, VDAC1:5821, PSMB2:6518, KIFC1:6969, POLA2:6982, CLPP:6987, FOXM1:7166, DNAJC9:7648, KHSRP:7854, GLO1:8209, AURKB:8253, HCFC1:8344, MCM6:8932, LMNB2:8947, CCT5:9353, KIF11:9694, PPP1CC:10212, RAD23A:10462, NUDC:10470, MCM3:10578, CHERP:10756, BAZ1B:11837, RFC4:12095, CS:12654, NUDT1:13174, CYCS:13418, ZWINT:13881, GOT2:14094, SSRP1:14541, AFG3L2:15281, HAT1:15540, MFAP1:15992"
"MORF_ESR1",0.0220173898986167,0.351061408868718,0.946439317977823,152,"GLE1:7, PPP1R3D:316, POU6F1:533, RXRG:549, MYO9B:807, RASSF1:823, GRIP2:860, HTR4:921, IL13:996, CEP162:1057, SIX3:1080, SYT5:1132, MLN:1177, ARL3:1181, PSMF1:1205, BARX2:1384, SLC22A6:1460, RUNX1:1707, NF1:1771, NPFF:1850, SULT4A1:1880, NOS2:2096, CTRL:2203, TACC2:2258, AMFR:2320, GNPAT:2341, HOXD4:2355, C1orf216:2375, TBX5:2383, SCAPER:2483, LTBP4:2578, MSH3:2629, ATP6V0A2:2729, PVR:2916, ABO:3133, GPR19:3194, PRKACA:3474, UBE4B:3486, ZBTB22:3543, MGA:4199, SLC30A3:4325, CD6:4456, COLQ:4516, STK17A:4558, SLC2A1:4604, IVL:4710, SLC16A5:4763, SULT2B1:4788, KAT8:4989, CRHR1:5014, ZNF157:5068, CLPX:5120, GRIK5:5213, TAF2:5292, KLHL18:5341, PCF11:5379, SLC6A11:5420, KRT1:5459, TFDP2:5474, KRT86:5542, ADCY3:5623, POLR2K:5856, FIG4:6000, PIK3CB:6029, SMG1:6269, IPCEF1:6352, TBC1D22A:6469, CYP2E1:6575, ITIH4:6635, WT1:6747, ZNF592:6760, ITPR2:6785, FLT1:6930, PAXIP1:6931, IKBKE:7101, DNAJC16:7326, ZKSCAN3:7477, ZNF500:7663, ESR1:7892, MFN1:8105, DRC3:8122, CEP135:8291, ZNF710:8310, PAX9:8333, TRIM24:8606, PRELID3A:8609, TNFRSF25:8733, PAX8:8974, CFH:9010, SLC13A2:9033, FRYL:9083, PIGB:9208, GPATCH8:9220, BMP10:9386, IRF2:9529, IL16:9692, TBX19:9847, KIAA0586:9885, SLC4A3:9919, LPGAT1:9923, MSX1:10078, NR1I2:10198, RPS6KB2:10305, JRK:10425, ADCYAP1:10472, KRT33A:10557, MYC:10952, CYP11A1:11037, SSTR5:11095, MC2R:11136, CASP10:11264, TMEM94:11554, BNIP1:11577, PIAS2:11626, TTI1:11914, DOK1:11927, PLEKHB1:12015, AQP7:12048, UTRN:12126, NTNG2:12234, RBBP8:12277, KRR1:12400, ZNF133:12528, DAPK2:12529, PRSS16:12950, MPP2:12983, NCKIPSD:13082, MC5R:13158, MSL3:13181, DPT:13229, GJB5:13758, ATRX:13775, AFF2:13796, PHF10:13818, CHD9:13864, COX6A2:13921, NXPE3:14147, BRD1:14454, BCL2:14696, PAX7:14852, ABCB9:15130, SLC5A2:15174, PIGR:15203, CDK13:15282, DTNA:15408, CAMK2G:15418, AQP5:15538, NRTN:15556, ERC1:15773, BRCA1:15787, FOSL1:15881, SCAMP1:15994"
"MORF_ETV3",0.0111479148566463,0.765593243966241,0.99765157706311,60,"GLE1:7, POU6F1:533, RXRG:549, MYO9B:807, GRIP2:860, SYT5:1132, MLN:1177, ARL3:1181, NF1:1771, SULT4A1:1880, CTRL:2203, HOXD4:2355, LTBP4:2578, ABO:3133, SLC30A3:4325, ERCC4:4552, SLC2A1:4604, IVL:4710, SLC16A5:4763, GRIK5:5213, KLHL18:5341, KRT86:5542, HTR1B:5889, PIK3CB:6029, TBC1D22A:6469, ITIH4:6635, EPHB2:6759, DNAJC16:7326, ESR1:7892, DRC3:8122, PAX9:8333, PRELID3A:8609, P2RX7:8642, TNFRSF25:8733, SLC13A2:9033, BMP10:9386, TBX19:9847, SLC4A3:9919, MSX1:10078, ADCYAP1:10472, KRT33A:10557, CYP11A1:11037, CHST7:11779, PLEKHB1:12015, AQP7:12048, UTRN:12126, DAPK2:12529, NCKIPSD:13082, MC5R:13158, KRT33B:13215, DPT:13229, GJB5:13758, AFF2:13796, COX6A2:13921, NXPE3:14147, BCL2:14696, PAX7:14852, ABCB9:15130, PIGR:15203, NRTN:15556"
"MORF_FANCG",-0.00532262022230229,0.824502172883119,0.99765157706311,147,"AP3B1:188, SS18:355, ADAM15:446, AQP5:572, DTNA:702, CDK13:828, LDB1:856, PIGR:907, SLC5A2:936, CNP:995, IKBKG:1248, BCL2:1414, HNRNPL:1939, PCGF2:2077, SH2B1:2111, BPHL:2171, CHD9:2246, PMF1:2300, ATRX:2335, SMC5:2451, LSM1:2552, NFRKB:2652, TFAP4:2778, CCNF:2922, IMPA1:2927, DIP2C:3009, PRKAG1:3053, KDM3B:3101, MPP2:3127, PWP1:3319, CLP1:3367, NDST1:3555, TCOF1:3595, SIK3:3596, PSMD3:3620, SFSWAP:3821, RBBP8:3833, DOK1:4183, TTI1:4196, FDXR:4298, PKN2:4357, B4GALT3:4376, TMEM94:4556, NUP62:4557, DDB1:4735, ADAMTSL2:4870, DNA2:4938, MC2R:4974, NKRF:4979, SSTR5:5015, HSF4:5054, KMT2D:5107, MOK:5684, JRK:5685, RPS6KB2:5805, PML:5923, DAXX:5946, SLC25A11:5961, MSX1:6032, SLC4A3:6191, CDC25C:6353, IRF2:6581, AGPAT1:6626, EIF5B:6723, SLC12A4:6795, PIGB:6902, MFN2:6911, FRYL:7027, PAX8:7136, ERAL1:7277, PLIN3:7312, ERCC2:7605, SRRT:7891, PAFAH1B1:7963, SLC24A1:8029, CHD3:8048, ACKR2:8083, PPIL2:8159, DNAJC7:8214, RERE:8398, ZNF500:8447, SEC31A:8482, RANBP2:8573, ZKSCAN3:8633, PCGF1:8720, F7:8756, PAXIP1:9179, CALCOCO1:9309, ZNF592:9350, IGSF9B:9513, HAUS5:9553, IPCEF1:9758, BAHD1:10016, MEA1:10041, IRF2BP1:10166, SPEF1:10225, EML3:10306, EXTL3:10318, PCBP3:10356, XPO6:10729, KLHL18:10769, TAF2:10818, POLR2A:10835, GRIK5:10897, CARD10:10908, PKMYT1:10930, RPRD2:10931, TPR:10976, CLPX:10990, GSK3B:11023, STK19:11437, SLC2A1:11506, DKK4:11570, SLC30A3:11785, NFYB:11939, CD8B:12575, LBP:12663, PRKCSH:12673, CRHR2:12795, RPA2:13043, DDX11:13047, PPP5C:13103, BTD:13491, CPSF4:13566, RFC1:13748, AMFR:13790, LEPROTL1:13894, ILVBL:14207, MGAT1:14306, CSNK2A1:14462, PITPNM1:14632, CRYBA4:14802, HTR4:15189, GRIP2:15250, KIFC3:15256, OARD1:15279, RASSF1:15287, MYO9B:15303, GALNT2:15540, CSTF3:15637, WDR62:15773, GTF2H3:15821, WWOX:15850, SLC6A9:15876, NUP188:15892, MR1:15907, NELFB:16063"
"MORF_FBL",0.0162549973360318,0.550191003668872,0.99765157706311,114,"BTF3:146, PDAP1:281, PCNA:403, HNRNPC:472, MCM2:505, HPRT1:587, RAN:673, YWHAQ:953, SNRPA:1012, HNRNPA2B1:1095, EIF4H:1183, NAP1L1:1301, CCT2:1445, SNRPB:1791, SNRPD2:1984, NCL:2026, PSMB1:2073, NDUFV1:2099, BUB3:2217, PUF60:2349, HNRNPAB:2639, FBL:2849, FUS:2867, IDH3B:2950, CDC123:2952, DRG1:2967, EIF4A1:3030, HSP90AB1:3515, SUMO2:3630, FAU:3633, ILF3:3718, POLE3:3884, EIF3K:3888, PTGES3:4011, PPM1G:4387, HCCS:4483, MRPL9:4545, SERBP1:4593, HNRNPUL1:4623, TMEM147:4734, TRIM28:4929, EIF3E:5286, TARDBP:5411, AHCY:5451, ATXN10:5494, EIF3G:5777, RBMX:5796, XRCC6:5947, TAF11:5999, RALY:6014, C1QBP:6062, CBX3:6104, PARK7:6182, RNPS1:6240, HNRNPA1:6318, TOMM20:6453, FIBP:6464, PSMB2:6518, SF3A2:6559, BANF1:6621, HSP90AA1:7389, SRSF9:7479, UBE2I:7673, UQCRFS1:7887, DOCK3:8030, CYC1:8089, AURKB:8253, CLNS1A:8812, EEF1E1:9180, RBBP4:9234, NDUFS3:9780, RAD23A:10462, LSM7:10595, HDGF:10956, HSPD1:11113, EIF4B:11122, GPI:11273, RPL6:11527, PHB2:11649, RSL1D1:11672, JTB:12145, SNRPA1:12284, YBX1:12369, UQCRH:12479, EIF3B:12503, CS:12654, DDX49:12863, STARD7:12999, POLR2I:13012, ILF2:13099, SOD1:13105, NUDT1:13174, CYCS:13418, TUFM:13717, PPP2R1A:13883, IMPDH2:13936, RPL14:13992, PRMT1:14152, KHDRBS1:14344, PSMD8:14428, RUVBL2:14554, EIF3C:14643, LSM4:14690, SLC25A3:14722, DEK:14880, UBA2:15129, ANP32B:15141, CCT3:15672, EIF3I:15720, DDOST:15748, MCM7:15949, SET:15952, PSMB7:15972, CCT7:16091"
"MORF_FDXR",0.0283302608532795,0.170873613356583,0.930032416255532,199,"GLE1:7, NELFB:47, TBX1:180, MR1:203, SLC6A9:234, WWOX:260, GTF2H3:289, WDR62:337, CSTF3:473, GALNT2:570, PARVB:710, SPTB:721, MYO9B:807, RASSF1:823, KIFC3:854, GRIP2:860, HTR4:921, SIX3:1080, MLN:1177, CRYBA4:1308, TBCD:1380, SLC6A7:1415, PITPNM1:1478, CSNK2A1:1648, NFIC:1718, WNT10B:1750, MGAT1:1804, EFNA2:1854, ILVBL:1903, PPP1R10:2063, KANK2:2160, AMFR:2320, HOXD4:2355, TBX5:2383, CASP2:2419, CPSF4:2544, LTBP4:2578, BTD:2619, PTPN9:2744, PPP5C:3007, DDX11:3063, RPA2:3067, CRHR2:3315, CYP19A1:3397, PRKCSH:3437, LBP:3447, CD8B:3535, SULT1A1:3597, LTK:3918, CYP4F12:3990, NFYB:4171, SLC30A3:4325, CD6:4456, COLQ:4516, DKK4:4540, SLC2A1:4604, SLC16A5:4763, CMA1:4779, RBM8A:4891, KAT8:4989, GSK3B:5087, CLPX:5120, TPR:5134, PKMYT1:5180, CARD10:5202, GRIK5:5213, TAF2:5292, KLHDC10:5309, KLHL18:5341, KHNYN:5532, KRT86:5542, ALDOC:5721, PCBP3:5754, EXTL3:5792, EML3:5804, SETD1B:5875, SPEF1:5885, IRF2BP1:5944, PIK3CB:6029, BAHD1:6094, TM4SF5:6317, IPCEF1:6352, TBC1D22A:6469, HAUS5:6557, IGSF9B:6597, CBARP:6623, ITIH4:6635, DDX51:6731, ZNF592:6760, ITPR2:6785, CALCOCO1:6801, PAIP2B:6851, RABGGTA:6926, PAXIP1:6931, IKBKE:7101, CDK5R1:7236, F7:7354, MUSK:7371, PCGF1:7390, LMO1:7469, ZKSCAN3:7477, TUBGCP4:7483, RANBP2:7537, ZNF500:7663, RERE:7712, ANKRD12:7775, SDC3:7860, RCE1:7915, PPIL2:7951, ACKR2:8027, CHD3:8062, SLC24A1:8081, CNTN2:8229, CEP135:8291, PAX9:8333, TLN2:8453, ERCC2:8505, PRELID3A:8609, ELK1:8695, TNFRSF25:8733, ERAL1:8833, PAX8:8974, DHRS1:9024, SLC13A2:9033, FRYL:9083, MFN2:9199, PIGB:9208, SLC12A4:9315, EIF5B:9387, AGPAT1:9484, IRF2:9529, CRCP:9618, SLC4A3:9919, MSX1:10078, SLC25A11:10149, PML:10187, RPS6KB2:10305, JRK:10425, MOK:10426, KRT33A:10557, MYC:10952, CYP11A1:11037, HSF4:11056, SSTR5:11095, MC2R:11136, ADAMTSL2:11240, DDB1:11375, TMEM94:11554, RFC5:11601, TCF7:11629, B4GALT3:11734, FDXR:11812, TTI1:11914, DOK1:11927, PLEKHB1:12015, KYAT1:12165, GRK4:12255, RBBP8:12277, SFSWAP:12289, SIK3:12514, TCOF1:12515, DAPK2:12529, NDST1:12555, TRIM27:12626, CLP1:12743, IGHMBP2:12799, PRSS16:12950, CHRND:12961, MPP2:12983, NCKIPSD:13082, DIP2C:13101, IMPA1:13183, USP19:13200, DPT:13229, FKBP15:13379, NFRKB:13458, JAK3:13494, LSM1:13558, MUTYH:13752, ATRX:13775, PMF1:13810, JAG1:13879, BPHL:13939, SH2B1:13999, HNRNPL:14171, SLC30A1:14198, BCL2:14696, IKBKG:14862, CNP:15115, SLC5A2:15174, PIGR:15203, LDB1:15254, CDK13:15282, CAMK2G:15418, RTN2:15456, AQP5:15538, TUBGCP2:15576, ADAM15:15664, AP3B1:15922"
"MORF_FEN1",0.0123310494589839,0.745727264421545,0.99765157706311,58,"SRSF1:59, PCNA:403, EIF4G1:555, ALG8:1423, CCT2:1445, NUP205:2066, HSPA4:2141, BUB3:2217, NAA10:2530, HNRNPAB:2639, ESPL1:2657, AHSA1:3760, PPM1G:4387, HCCS:4483, RRM1:4528, HSPA9:4737, GSPT1:4749, FEN1:4913, TRIM28:4929, HSPE1:5249, TARDBP:5411, VDAC1:5821, RFC2:5830, UNG:5902, NHP2:6276, PTPN11:6313, PSMB2:6518, CCNB1:6985, RBM14:7043, FOXM1:7166, DNAJC9:7648, ACOT7:7989, KPNA2:8039, CDK4:8373, MCM6:8932, LMNB2:8947, CCT5:9353, NUDC:10470, MCM3:10578, CHERP:10756, DHX16:11080, HDDC2:11157, DDX1:11445, BAZ1B:11837, SNRPA1:12284, NSDHL:12452, EIF3B:12503, POLR2I:13012, SOD1:13105, CYCS:13418, VBP1:13695, ZWINT:13881, MTHFD1:14227, LSM4:14690, HAT1:15540, CCT3:15672, MCM7:15949, MFAP1:15992"
"MORF_FLT1",0.0348944787468483,0.20760969309525,0.930032416255532,110,"GLE1:7, ATP8B1:75, TBX1:180, POU6F1:533, MYO9B:807, GRIP2:860, HTR4:921, IL13:996, SIX3:1080, SYT5:1132, ARL3:1181, SLC22A6:1460, GPLD1:1629, NF1:1771, SULT4A1:1880, NOS2:2096, MON2:2112, CTRL:2203, TACC2:2258, HOXD4:2355, TBX5:2383, SCAPER:2483, NEURL1:2543, LTBP4:2578, ATP6V0A2:2729, ABO:3133, GPR19:3194, MDM2:3499, LTK:3918, SLC30A3:4325, CD6:4456, COLQ:4516, STK17A:4558, SLC2A1:4604, SLC16A5:4763, CRHR1:5014, ZNF157:5068, GRIK5:5213, KLHL18:5341, KRT1:5459, TFDP2:5474, KRT86:5542, PIK3CB:6029, TM4SF5:6317, TBC1D22A:6469, HAUS5:6557, CYP2E1:6575, ITIH4:6635, WT1:6747, ZNF592:6760, ITPR2:6785, FLT1:6930, PAXIP1:6931, IKBKE:7101, CDK5R1:7236, F7:7354, ZKSCAN3:7477, ZNF500:7663, TIE1:7843, ESR1:7892, GPR3:8001, DRC3:8122, ZNF710:8310, PAX9:8333, PRELID3A:8609, TNFRSF25:8733, PAX8:8974, CFH:9010, SLC13A2:9033, PIGB:9208, GPATCH8:9220, BMP10:9386, TBX19:9847, SLC4A3:9919, MSX1:10078, HSD17B3:10092, CD3E:10455, ADCYAP1:10472, KRT33A:10557, CYP11A1:11037, SSTR5:11095, MC2R:11136, CASP10:11264, BNIP1:11577, AANAT:11983, PLEKHB1:12015, AQP7:12048, CCKAR:12283, MYOZ3:12378, KRR1:12400, DAPK2:12529, PRSS16:12950, MPP2:12983, NCKIPSD:13082, MC5R:13158, KRT33B:13215, DPT:13229, NEUROD2:13286, ATP10B:13327, ZBTB40:13587, TGOLN2:13615, GJB5:13758, NXPE3:14147, BRD1:14454, BCL2:14696, PAX7:14852, ABCB9:15130, PIGR:15203, AQP5:15538, FOSL1:15881"
